"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Iceland","ISL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.525507","78.797471","79.479961","80.397678","80.03436","80.039489","82.017203","80.802631","83.9167","83.913971","91.198287","96.345265","99.875649","100.699568","101.306245","101.343026","104.549577","107.562301","119.166253","135.375312","141.386464","141.370891","145.153549","148.167571","150.098692","154.996456","159.802942","154.880902","155.658825","",
"Israel","ISR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.441927","2.772448","3.006159","3.245356","3.541417","3.640112","3.825083","3.992415","4.177407","4.34346","4.027448","3.981353","4.073917","4.11075","4.024081","4.070749","4.163821","4.115738","4.324834","4.295649","4.350204","4.270233","4.283958","4.426943","4.575621","4.553442","4.350906","4.237321","4.210746","",
"Italy","ITA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.712806","0.737311","0.755247","0.7764","0.799259","0.830339","0.84901","0.844226","0.846774","0.845006","0.849934","0.863461","0.877782","0.880036","0.890286","0.891314","0.881064","0.876729","0.847036","0.834227","0.818966","0.819504","0.829154","0.819559","0.82535","0.828574","0.798767","0.78046","0.784101","",
"Jamaica","JAM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.77120000520966","5.46572189291353","9.40565826810024","11.1523045171565","14.6799109149111","17.1221493591483","21.0271867627089","22.531189048151","24.1019286823386","24.9902223758977","26.1491740432461","27.2082136508774","28.6790076013213","30.8746836215208","34.1417690037704","38.0017519640492","39.9510395085357","42.4498007522138","49.8864932795426","54.85756404714","60.7780467333324","63.3544472006207","66.3517526616902","71.5045063581411","76.1961624115084","78.9034470409317","79.752676536145","81.5063082759722","82.5386968610723","",
"Jordan","JOR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.251551588588281","0.261013059276484","0.263462895995705","0.264396989875652","0.266739940723483","0.265566411266824","0.274777182359436","0.27665720728036","0.280850935567341","0.276503638009616","0.269255223438511","0.266495361348671","0.267143228940318","0.265471214867615","0.267241324462001","0.2675022222468","0.27534330359946","0.280405348319232","0.307764560809863","0.306577933892422","0.316227974769782","0.319331583524152","0.326983648689789","0.337810812504455","0.342054825275072","0.338653565787986","0.331830559481705","0.335710897745762","0.342328025409026","",
"Japan","JPN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.912881","209.492893","207.721769","204.893996","202.309323","197.433763","193.385349","192.264457","190.727975","186.62541","176.466369","171.304601","163.074581","155.223506","150.594215","142.936319","137.513263","133.583751","129.06067","124.90357","121.030128","116.103236","112.664472","106.590397","109.18166","108.962803","109.247319","108.571742","106.818819","",
"Kazakhstan","KAZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44856830889921","8.6444664987707","23.2207138242101","31.3988164300061","36.0226377098312","38.0069589896862","40.2787175236864","44.098662324809","46.4694200036209","48.4139445031459","50.3871047103944","52.4505473623076","54.5747165078724","57.480274677137","61.947895359237","69.882830581728","75.2631085554021","79.5286235061026","83.6116159804233","86.1726091613342","89.9757146906554","94.6038703512649","100.802208471823","113.842293370918","119.764085102979","","",
"Kenya","KEN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.63738994207058","5.34253201420712","6.60278585769481","9.36232909110315","11.7535598471806","11.6105247893691","12.2797473850375","13.3625776230685","14.042883671457","14.5312778932973","15.459459209717","15.8973297080304","15.9560572279609","17.1333119879619","18.6262261035657","19.8728713037209","22.0344250659534","23.513961897217","28.5865173139054","31.3376521721864","32.0533692634142","35.4295948555904","37.9664460641041","39.5577207651302","41.6036580112579","44.2895439220766","46.4919911178195","49.1667061213292","50.2452538431157","",
"Kyrgyz Republic","KGZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.71573353311674","4.76319257303406","5.74516303370883","6.24895548241364","8.37965247747034","9.62179474567023","10.0048382918579","10.0588263699869","10.1281195883215","10.2695120764748","10.3634665345532","10.5970055040734","11.3571089874692","13.6190353182318","14.6020261358094","15.511086465607","17.537917159378","17.6580398883054","18.5541121647912","19.6335253004903","20.8855799966561","20.7055730973702","20.9174739961817","20.7337213888575","",
"Cambodia","KHM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","954.46005879769","920.99663331935","958.752823128534","1011.42755909539","1143.43530916378","1163.80225367558","1116.86992354229","1079.64874238946","1097.06846427008","1085.69676926979","1098.88815995255","1130.31078849164","1162.25497526683","1216.67354794054","1464.58088179666","1460.08678111679","1493.9340409785","1527.55793771683","1540.47929333298","1562.91534512583","1597.25836781804","1614.84955628585","1643.29686383567","1655.53854644464","1655.78712312394","",
"Kiribati","KIR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.942811078135134","0.949592989167062","1.03945302098814","1.14556329865331","1.08312771531603","1.06570398932479","1.01229628238803","0.982835815615721","0.987495162382524","0.99196704808422","","","","",
"St. Kitts and Nevis","KNA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88018481786041","1.88178614529887","1.87867434159676","1.85756499676241","1.83647117845402","1.83917537479551","1.82408351466069","1.94114357874024","1.97734838290335","2.00008492475347","1.97632614313916","1.96627935860016","1.97508739933404","1.97441806163445","1.96744391571755","1.96715985691048","2.06742819182152","2.10015670171179","2.12970955335222","2.18129314249403","2.16435690661611","2.22055141734647","2.19328660245643","2.18555129886513","2.15599350218355","2.1038694530946","2.0633837856176","2.03438788452702","1.96528507242038","",
"Korea, Rep.","KOR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","518.341766","557.468552","588.033169","612.029074","657.862216","685.421666","716.616396","748.424064","787.947238","797.01736","823.899614","844.142461","871.604379","881.025405","887.223751","879.365485","871.617386","866.739155","882.090515","900.188461","907.525421","912.021393","914.93352","976.331027","994.758469","959.680101","961.144779","962.00283","949.925952","",
"Kuwait","KWT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.165146126355907","0.17278786954403","0.166793487483963","0.1626312256661","0.162515511748886","0.162327882428161","0.163310041360375","0.160668204036343","0.1584174428248","0.159661960986038","0.157246554628815","0.154912662900644","0.153848892590063","0.151880096924764","0.149766805919397","0.150853530115151","0.150606656191884","0.154461086810752","0.164492233535404","0.172688648145574","0.177541665055005","0.180437496704012","0.182533761516904","0.184723961918603","0.187062869765423","0.192954112845508","0.196644716167217","0.196725050985642","0.193077452347191","",
"Latin America & Caribbean (excluding high income)","LAC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171.214915769363","186.337541018622","198.700580748284","205.099747110429","213.449138432111","248.306159801851","272.654525355545","339.717150064602","638.87715212831","1408.39606941622","1704.14077174976","1786.76785881287","1945.86330031151","2197.38226984937","2363.98869136422","2450.2476531457","2529.04533722374","2573.53423729237","2667.45786288113","2680.75531003227","2795.28875859076","2914.84675107853","2977.26747047762","3121.24094265941","3198.24195212234","3235.25693966039","3245.97062044004","3204.50659933693","3191.90945094092","",
"Lebanon","LBN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","844.056758374141","857.191766257936","876.955374728477","892.382","931.831164039118","962.653661556258","964.85497777587","927.580800692742","908.848625591034","928.348334765812","961.283804049852","",
"Liberia","LBR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.272756267379234","0.306516148979081","0.330673546751202","0.347265156384759","0.372259294123601","0.387100852378756","0.419239453023884","0.474351299697795","0.511402694271019","0.539830133608117","0.567729498847148","0.59421917040806","0.630016295682831","0.68109404944192","0.733000425366904","0.787816544575795","0.867188396540055","1.0459795419488","",
"Libya","LBY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.567738636503811","0.609466671835506","0.646917280448713","0.69795283660159","0.714993332155459","0.745821031826457","0.753768780733804","0.762700235869269","0.778900166697003","0.782410928045765","0.734904340472621","0.651711839280989","0.578681344290532","0.553437988937656","0.527162428267006","0.523376478353046","0.514419075975135","0.531415797589034","0.564791437916576","0.580749577383253","0.587376722352211","0.6577641","0.683479812270624","0.691165632541078","","","","","","",
"St. Lucia","LCA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04592413060622","2.08350364047376","2.1261747635745","2.08273343995249","2.08696508213009","2.14429755831098","2.10250035703806","2.05435973224621","2.0877317449356","2.11461332997178","2.1214439721817","2.17263140681336","2.13324558810271","2.10746725189482","2.0824908238263","2.09267292154243","2.07583999209121","2.07524321633319","2.10942681719037","2.11363130246103","2.14711792587927","2.13905383945166","2.18323717940666","2.1833917961368","2.22413355454037","2.19963184301655","2.10504062018347","2.06357690336074","2.05342202327457","",
"Latin America & Caribbean","LCN","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86704821173754","10.6196710287079","11.4808212228953","12.4616188582438","13.1710380817387","13.7948907501583","15.537777253477","16.636409190338","17.9161739509964","18.3551327954183","18.8521850585463","20.929849972098","22.5708851938745","23.4635108770428","24.5829454230824","26.5437605064935","28.2908471310394","31.8637463519496","37.6097634336777","39.0517750322335","40.8105662742569","42.2189326912463","44.4829677348537","46.8694918520835","47.5874987290358","49.3222611369619","50.6360584350019","53.3996586215843","53.2393461091977","",
"Lower middle income","LMC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39351391954999","2.70220433043517","3.07410462220181","3.37819582464288","3.5628076531776","3.78687196111418","4.02229728118931","","","2.36880069478082","2.43193209458337","2.13765984524837","2.81579830339516","2.93581635917314","3.00290002416382","3.00421097738713","3.08706138741048","3.24192862102956","3.45661976847766","3.72494282306505","3.79670834129269","3.86434733307162","4.01806486188397","4.1568334542334","4.30753757294529","4.43890091984989","4.67276245052477","4.81857787671627","4.89230415107424","",
"Late-demographic dividend","LTE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00331347089062205","0.0360398540327485","0.178691737611388","0.299983002130442","0.40748741773132","0.471645429074538","0.504457817993003","0.524118631744475","0.510201733981814","0.498534307652111","0.490153161848013","0.474158959924943","0.456211095150147","0.459039732570866","0.47679963828081","0.49989160809552","0.522961939241837","0.551290503400905","0.539168670279963","0.521422310950967","0.520676158285769","0.520978854078824","0.507195714990486","0.501282617624949","0.500178554720394","0.5020369088812","0.500401156051962","0.51321823842675","",
"Luxembourg","LUX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.029092","1.029311","1.045083","1.060297","1.065825","1.004444","0.992513","0.97819","0.967777","0.952492","0.94534","0.958191","0.945064","0.946633","0.965799","0.963143","0.94782","0.970339","0.958198","0.965661","0.978102","0.969149","0.974533","0.964711","0.973161","0.977016","0.97999","0.973612","0.986959","",
"Latvia","LVA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0100510456287559","0.102598927904414","0.208273508587556","0.27590119056323","0.335400696864112","0.374415134928827","0.394594778641289","0.407646979252972","0.414093465849017","0.410169662949759","0.400041962150141","0.410140229191797","0.436775771256584","0.459225541518543","0.496637888378918","0.54892200863748","0.606396310081989","0.647921390146159","0.615173397448959","0.571578127282466","0.581418800420905","0.582789702302344","0.567512392228722","0.57129804003627","0.570439447338053","0.573713956170704","0.564288079719417","0.576026271334096","",
"Macao SAR, China","MAC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76004664184511","5.00362784536056","5.23116133478505","5.42192053061139","5.61450772830003","5.92870951083529","6.03764503758","6.10568348288267","6.02273410507375","5.70520791204843","5.43022724433191","5.17608601281518","4.96080910098585","4.77495577235684","4.69614840611571","4.741672298631","4.83004783860587","4.95767967197125","5.18543790102106","5.26479266365853","5.32538243592826","5.4620638531533","5.67820257805598","5.90439950819257","6.16138510210011","6.43466189411144","6.50510643289926","6.44755509636828","6.48296651918522","",
"St. Martin (French part)","MAF","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.07092140471518","4.21742549615371","4.32841619941401","4.4222337724905","4.53145545312531","4.6777133367078","4.6802403097684","4.62081029818336","4.67545040206034","4.6066718405454","4.54062114243432","4.44319179418282","4.4960970172764","4.44763394165473","4.39635600916609","4.29387608926669","4.2963227159814","4.26246316929629","4.25736256982029","4.31407684048716","4.28663696183871","4.193142669414","4.16100825360676","4.17806084983217","4.12955031887821","4.18891568636061","4.20437579245946","4.14775297047739","4.12630926025303","",
"Monaco","MCO","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000837275510289795","0.00915728277148699","0.152420628728343","0.871119685808585","1.10041367546638","1.32037060433723","1.44210370998377","1.52934492349151","2.08410351950829","2.64702704026781","2.82564280560486","2.92898243479603","3.20037155765267","3.50729632732154","3.79788762615645","4.14931776042881","4.53315475247443","4.92360782434704","4.93807695485205","5.22199232695808","5.4513301304828","5.58362185281789","5.75603376568696","5.95238502245489","6.52061688162824","6.84887875243781","7.14663465738942","7.18866442350577","",
"Madagascar","MDG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3625001814108","94.1402267116069","104.633065942897","111.805020446518","151.396326926037","219.54286348605","255.429373449924","260.7923948875","272.748609064214","293.411354678634","317.487902315312","333.206265198841","382.119844352918","367.271101073966","407.613938103656","466.635679632615","500.719066551387","536.916408826577","565.134796203365","617.935243671528","664.184784768745","704.913377365706","730.083147847882","761.46671425148","794.872395466174","852.71472068331","892.991742169345","949.475408641295","1006.52567962536","",
"Maldives","MDV","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.90880072481702","8.72221459268019","8.94481969713007","8.63601107287106","8.26907595940896","8.10172564630879","8.06346224379117","8.37251578878363","9.0338694803501","9.47681417982588","9.89730724985636","10.6760458767983","11.5980972307983","11.8656528143436","11.9237876521443","12.0231832321526","11.9330554363968","12.0133681404809","11.7112875508592","",
"Middle East & North Africa","MEA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.479416","1.779986","2.000225","2.402459","2.52422","3.288536","4.20232","4.862764","5.501439","6.22464","6.74971","6.919777","7.237584","7.348937","7.469909","7.648331","7.744389","7.961309","8.158591","8.422166","8.720406","8.940212","9.223471","9.180892","9.353626","9.433588","9.682478","10.171631","10.500062","",
"Marshall Islands","MHL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08341617009286","","","","","","","","",
"Middle income","MIC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.29442705252182","20.524462511079","23.2332631040189","23.1283943258275","22.8926020820742","22.8397389290002","22.4357792345105","23.5709288899003","24.850153161848","24.3070633963276","24.9738354196593","24.6266427971458","24.5719940623454","24.8280972139893","25.1844535072026","25.1086365423712","23.7644565793227","23.7423512035189","24.091626542521","24.0312495027765","23.6032607418893","23.1007571706463","23.1118423104513","22.7078815840062","22.860626495868","22.9953714575742","",
"Mali","MLI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196.156161083746","191.574690877791","174.335326635352","168.890420179966","202.747283153624","223.723716791233","232.144515002449","226.018225571034","231.547391676417","223.866162519407","215.085961439587","220.024234525853","227.489607155727","219.444349879607","207.097563052089","213.116905613229","209.643440204496","206.706937874886","217.320841552359","223.469625795002","222.301892985531","221.86831426895","228.941086455613","224.266883109908","222.637312802678","225.599469130249","218.779390839848","217.98624930031","","",
"Malta","MLT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.611432485205781","0.601502849204741","0.593355013114621","0.6002317260928","0.609137911830895","0.618743923947176","0.612361753250696","0.623175205781459","0.635212458362219","0.640250370057095","0.640795806046508","0.646955646007301","0.653685832998258","0.641523873041932","0.64086354496322","0.645336040539849","0.664986027606063","0.663311090950714","0.663479381227672","0.657264762215249","0.6449927772638","0.642862153630305","0.647229868414772","0.655874268799775","0.650976881882929","0.654462308579983","0.65081814686659","0.633313262986769","0.641971259099896","",
"Myanmar","MMR","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.59554333818236","9.63858921251896","11.4052685287807","14.6046690385508","17.6636476906381","21.5104933107237","24.2991536047665","30.7954281407427","45.9381512060381","53.2266370402733","51.4317549510821","60.5726401618394","93.6587215480687","125.08855422524","127.350852877508","134.7114495297","156.597267172721","205.580296480287","251.037291110115","255.642348203104","270.930424426456","275.827645928556","274.201492528151","285.492797508255","294.850969739787","322.344299444783","340.38473601856","348.524986883576","363.595642988689","",
"Middle East & North Africa (excluding high income)","MNA","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.314340017025294","0.378830095254081","0.434528715989814","0.469531944729462","0.47271832551352","0.478516098210173","0.476908290287069","0.476080818700559","0.495841943661265","0.482770284037654","0.4621585431173","0.449218774911514","0.45728492100113","0.449877448101424","0.440481117233576","0.438040732308268","0.430376778162245","0.431074164948143","0.437403319520934","",
"Mongolia","MNG","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9782882403364","71.4414590250111","130.604460480684","127.095725931005","181.374397064345","242.020149367068","260.620518977459","274.333810401043","296.14393568961","306.083513402288","304.067914534767","312.567953255114","329.505518534193","359.219888472534","365.724666990682","389.826987504646","480.364056393061","518.810033885137","561.718336939687","590.32989419953","661.242800961023","720.063784101412","795.397146769836","839.952114086263","835.644731140246","853.487175480038","889.89403941526","",
"Northern Mariana Islands","MNP","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.04667327718325","","","","","","","","",
"Mozambique","MOZ","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5272650699851","","","","","","","","",
"Mauritania","MRT","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.44171989192688","5.514479927803","5.89519363665032","6.26273899738324","6.35556345452062","6.58667436441314","6.69866520651492","6.84840718785219","7.28535931445017","7.41982979125714","7.41101660484543","7.54714317529637","7.7187360341064","7.93623758180405","8.53065108132411","9.25117878833851","9.52139311591544","9.92884778644251","10.2642299514589","10.5296280198139","11.0106815397925","11.2806711652522","11.593783384905","11.898213578202","12.1220929215704","12.5018034071757","12.5277458178783","12.5429766498785","12.6194737358697","",
"Mauritius","MUS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.81538892493604","9.04932007376774","9.1911438249884","9.86662457241977","10.3201130941715","10.6437452389786","11.0180525354889","11.5020711361854","12.0976639110282","12.6565797951881","12.7572712232213","13.0752748464931","13.6973756639542","13.9184940679817","14.1940971436862","14.4061206527035","15.1998710265863","16.0828180120827","16.9955665568683","17.4853590665491","17.7076796300569","18.2854199756842","18.6048074569036","18.985918867299","19.2839978013237","19.5089531064043","19.4542556676713","19.7470096173012","19.8961051359054","",
"Malawi","MWI","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.61505594138961","2.82530293466277","3.39356562519791","4.04692125836669","5.31069156890281","9.4701879463174","12.6600794996919","13.5012580310984","17.2499330955746","24.4437847995853","30.6399527089985","36.5619195627598","41.2978441396298","44.2483750592032","48.02026243692","53.6017777611705","59.1830362969054","62.1173898860363","65.0327579529227","70.7614352633092","74.7795660117766","78.0170064024967","92.6940578977536","116.280768031846","141.648509219108","172.418745616392","207.238291201137","226.339346444403","248.384107677023","",
"Malaysia","MYS","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.50361251146168","1.50539214201361","1.53079267253516","1.53948999838934","1.55625705380314","1.5660233448846","1.57450309942776","1.57950064660669","1.63732980430051","1.64624699257519","1.61691180375155","1.59474961041054","1.59823218160279","1.57978511679043","1.56046091484195","1.55415711727383","1.55992790757723","1.54741059924239","1.57127886816816","1.58608353065562","1.58581526532989","1.58608627883231","1.57978095459231","1.58974838471283","1.61353882794174","1.64554191525607","1.65901323252539","1.68729571712814","1.66163652079101","",
"North America","NAC","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82339292195936","4.00531171513003","4.06224092197775","4.01859820521989","4.08615063362027","4.23295460035916","4.44719445705425","4.88489919142665","5.04036985773046","5.13070222773671","5.36457673180757","5.5832572765181","5.78804016578137","5.97749144153485","6.30016303739328","6.54776563418657","6.66575485868899","",
"New Caledonia","NCL","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.063826328152","130.139078140129","129.731503259949","129.492127092965","127.652910293787","128.229066071273","127.363836348257","","","",
"Niger","NER","PPP conversion factor, private consumption (LCU per international $)","PA.NUS.PRVT.PP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200.161225272809","177.057068486644","164.160543778154","157.516586474568","208.841803220213","224.601355119058","229.745879882492","231.083353906473","237.900186430756","227.446828212364","226.397989818568","228.99461399394","231.345364842977","222.558224413225","217.324252506668","226.582727997009","219.590592142075","213.615335704384","228.974233648801","231.130716179625","229.229709235747","228.753155436709","225.135377497022","226.982345990963","221.281085529673","219.745628561013","220.596963586819","222.03606548896","223.174004927583","",
